book_id,authors,original_publication_year,title,language_code,average_rating,image_url,description
305,"Fyodor Dostoevsky",1866,"Crime and Punishment","eng",4.11,"https://covers.openlibrary.org/b/id/8233498-M.jpg","A dark and brooding exploration of guilt, morality and redemption — intense, psychological and deeply human."  
306,"Paulo Coelho",1997,"Brida","eng",3.82,"https://covers.openlibrary.org/b/id/8233500-M.jpg","A mystical and introspective journey — spiritual, lyrical, and filled with wonder, self‑discovery, and destiny."  
307,"Khaled Hosseini",2003,"The Kite Runner","eng",4.30,"https://covers.openlibrary.org/b/id/8233502-M.jpg","A powerful and emotional story of friendship, guilt and redemption — haunting, heartfelt and deeply moving."  
308,"Yann Martel",2001,"Life of Pi","eng",3.99,"https://covers.openlibrary.org/b/id/8233504-M.jpg","A wondrous and philosophical voyage of survival — mysterious, reflective, and alive with hope and faith."  
309,"Cormac McCarthy",2006,"The Road","eng",3.87,"https://covers.openlibrary.org/b/id/8233506-M.jpg","A bleak and haunting journey of survival — raw, sorrowful, yet touching in its portrayal of love and endurance."  
310,"Hermann Hesse",1922,"Siddhartha","eng",4.02,"https://covers.openlibrary.org/b/id/8233508-M.jpg","A serene and spiritual quest — meditative, poetic and gently illuminating the path to self‑realization."  
311,"Antoine de Saint‑Exupéry",1943,"The Little Prince","eng",4.28,"https://covers.openlibrary.org/b/id/8233510-M.jpg","A tender and whimsical fable — dreamy, philosophical, and full of child‑like wonder and bittersweet wisdom."  
312,"Victor Hugo",1862,"Les Misérables","eng",4.42,"https://covers.openlibrary.org/b/id/8233512-M.jpg","A sweeping and dramatic epic — passionate, heartbreaking, yet ultimately uplifting in its compassion and hope."  
313,"Leo Tolstoy",1877,"Anna Karenina","eng",4.13,"https://covers.openlibrary.org/b/id/8233514-M.jpg","A richly emotional tapestry of love, betrayal and society — intense, tragic and deeply human."  
314,"Herman Melville",1851,"Moby‑Dick","eng",3.54,"https://covers.openlibrary.org/b/id/8233516-M.jpg","A vast and brooding epic — philosophical, powerful, full of obsession, dread and the sea’s wild majesty."  
315,"Oscar Wilde",1890,"The Picture of Dorian Gray","eng",3.72,"https://covers.openlibrary.org/b/id/8233518-M.jpg","A dark and decadent tale — seductive, unsettling, and hauntingly reflective on beauty, morality and vanity."  
316,"Brontë Sisters",1847,"Wuthering Heights","eng",3.98,"https://covers.openlibrary.org/b/id/8233520-M.jpg","A wild and turbulent story of passion and revenge — brooding, intense, and charged with raw emotion and longing."  
317,"Aldous Huxley",1932,"Brave New World","eng",3.88,"https://covers.openlibrary.org/b/id/8233522-M.jpg","A chilling and provocative vision of the future — dystopian, unsettling, and thought‑provoking about humanity and control."  
318,"George Orwell",1945,"Animal Farm","eng",3.98,"https://covers.openlibrary.org/b/id/8233524-M.jpg","A sharp and satirical allegory — clever, biting, and haunting in its simplicity and depth."  
319,"Louisa May Alcott",1871,"Little Men","eng",3.85,"https://covers.openlibrary.org/b/id/8233526-M.jpg","A warm and gentle story of youth, kindness, and the beauty of growth — comforting, optimistic, and full of innocence."  
320,"J.D. Salinger",1953,"Franny and Zooey","eng",3.79,"https://covers.openlibrary.org/b/id/8233528-M.jpg","An introspective and philosophical glimpse into young adulthood — thoughtful, subtle, and quietly searching for meaning."  
